tweet,label,id
"@MovePH @TheLaSallian “Prevention is better than cure”, so prevent yourself from being infected by coronavirus by staying safe and build a strong immune system by consuming Alpha Arogya’s ayurvedic products,  Alpha 21 and Alpha 11 products completely safe, without any side effects. #coronavirus https://t.co/oeNpWKNCWl",1,178
"Unless there is  cure vaccine available, one drug , one tablet to rule all corona infections in the lungs, even if we contain it by quarantine and social distancing,a 2nd 3rd 4th wave may still threaten us. #Covid_19PH  #Covid_19  #COVID19  #LuzonLockdown",0,179
@tariqnasheed It's okay. Like you've been implying....Black people are immune to the #coronavirus. Right?,1,180
"Hi Carmine – thank you for asking. Yes, it’s clearly been distorted. The Greek cross I often wear is pictured below. It’s quite clearly not upside down! pic.twitter.com/6BojdkX748 — Chelsea Clinton (@ChelseaClinton) August 15, 2018",1,181
"@realDonaldTrump #covid19 it’s just a flu 
https://t.co/I2HSpJb6Ao https://t.co/V7YJSc9MHl",1,182
China and US Initiate Clinical Trials of Coronavirus Vaccine https://t.co/V3GDugNvN2 #China https://t.co/oRqDExGsf7,1,183
"Police in Danville, Virginia are putting the hoods of their cars up when they pull people over to block the dash cameras from filming them. pic.twitter.com/oCwQglQTXg — Shaun King (@ShaunKing) September 26, 2016",1,184
"Per multiple NBA sources, reports right now on Warriors not going to White House are untrue; team hasn’t received invitation or discussed. — Jeff Zillgitt (@JeffZillgitt) June 13, 2017",1,185
"People who are #HIV-positive and have ""a good CD4 count and an undetectable viral load aren't considered to have weakened immune systems,"" which means they're not considered to be in a severe at-risk group for #COVID19, but… https://t.co/pS7BGAX31E #coronavirus",1,186
"I just got back from the border.  This week, Trump blew up a sacred Native American hill on public land to build his racist wall.  Watch my new update and join the growing movement to stop the wall. #NoBorderWall pic.twitter.com/YgmS94vAwO — Raul M. Grijalva (@RepRaulGrijalva) February 9, 2020",1,187
"#ozone is being used to destroy #COVID19 ps. Vaccines for RNA viruses cause mutation, so if you want a worse pandemic than this, or to die from an injection, that’s all that will be on offer. Right now, there’s a known cure https://t.co/rN6gWR4JMR",1,188
"This is why the beaches haven't closed in Florida, and why they've had minimal COVID-19 prevention. Absolute dysfunction. https://t.co/8x2tcQeg21",0,189
"Trump’s touted “cures” #Hydroxychloroquine and umm, bleach (!) are, in fact, worse than the disease. 

FDA issues hydroxychloroquine warning, Lysol responds after Trump mulls injecting disinfectants 
#COVID19 #CoronaVirusUpdate #TrumpOwnsEveryDeath  https://t.co/wydcE9CQZw",1,190
vice president says that coronavirus testing is now available in all state labs in every state in america,1,191
well we called it here first didnt we or at least among the first this would be good news,0,192
You can’t lie your way out of a #coronavirus .  Someone please tell @POTUS the virus is immune to lies.,0,193
RT @_sirhampton_: They better have a cure for that coronavirus before Lock &amp; Key starts back up.,1,194
"Chinese researcher escorted from infectious disease lab amid RCMP investigation

This story came out in July 2019
I shared it with my followers 

Bio weapon?
Was its release intentional?

#ChinaLiedPeopleDied 
#ChineseWuhanVirus 
#ChineseVirus  https://t.co/iPMcxQLSKC",1,195
"RT @PeterCross001: Finally we have a vaccine for Corona Virus. #accountantGeneral #ChinaMustExplain
https://t.co/6o8D0r9opa",1,196
The race begins! #China approves two #coronavirus vaccines for human trials @AJENews  https://t.co/dvUXHYV4to,1,197
"Purell KILLS CORONAVIRUS 
https://t.co/g19ZWHbDR8",1,198
"The Coronavirus disease is going on at the moment. It is a vry fatal disease. Its the solution can be liberated from the true devotion of Saint RampalJi Maharaj. nd theterrible diseaseslike cancer of SantRampal Ji Maharaj's followers r also being cured.
#SantRampalJi_CanEndCorona",1,199
RT @lindsayhj18: if you ever attended/held a birthday party at the griffin skate inn you’re immune to the corona virus,1,200
"We have a splendid immune system.
We do not need these poisonous vaccines. https://t.co/0HTDuATyTn",1,201
"@MouseFahy @thomaskaine5 White vinegar instead of bleach, ANY soap (even detergent, dish soap) will work and study came out recently that even SUN kills it quickly. 
Although highly contagious, this is an easy #virus to kill. Just clean.
#COVID19",1,202
New post: COVID-19 vaccine that could end the pandemic is being tested in China https://t.co/2rHPYqWkaw,1,203
"RT @Spider__Ninja: If you beat this as a kid, you're definitely immune to the coronavirus https://t.co/noI2iSeKLM",1,204
"@IngrahamAngle Watch next month Laura. Not every everybody got their tattoo yesterday and incubation time is +/- 21 days. So give it a little time. I'd say the #COVID uptick should start end of May. Is that fast enough for you?

If not maybe a shot of #lysol will calm you down..",1,205
RT @yungernyy: If you wanna cure the coronavirus just drink a Dos Equis,1,206
RT @nickcgarcia99: If you’ve eaten at the WT dining hall you’re immune to the coronavirus,1,207
"$ino ""Inovio had the ability to get the series of the infection from the Chinese authorities and also created a brand-new vaccine in concerning 👏 👏 2 hrs,👏 according toDr Kate Broderick, Senior Vice President of Research and also Development at Inovio.""https://t.co/3mopxktLgQ https://t.co/UrRaE2xA5A",1,208
"How to fight CoronaVirus ??
COVID -19 attack is much easier for people with weak immune system. 
3 Vitamins help to fight Covid-19 breakout
That Are Best for Boosting Your Immunity.
#VitaminC is one of the biggest immune system boosters of all. (1/4)",1,209
italys prime minister giuseppe conte has announced that the whole of the country is being put on lockdown in an attempt to contain the coronavirus outbreak for the latest on covid19 click here,1,210
"It is with a heavy heart that we announce the passing of Deputy Marshall Peterson, a 28-year veteran of the Broward Sheriff’s Office, Department of Detention. Deputy Peterson, 53, died at his residence. Thank you for your service, Deputy. pic.twitter.com/ytEwtINkWp — Broward Sheriff (@browardsheriff) April 25, 2018",1,211
panic buying and stockpiling of toilet roll continues these are the scenes at costco in farnborough in hampshire today coronavirus toiletpaperpanic panickbuying,1,212
"for those puzzled about why chloroquine + #covid19 and when to use, it's not clear. in vitro anti-viral activity for prophylaxis. immune-modulating activity (as in rheumatologic dz) to prevent cytokine storm in pneumonia treatment? a good resource: https://t.co/udPSYPRAK0",1,213
If this lockdown goes past the middle of May I think we are in deep trouble..... the cure will then 100% be worse than the disease. #COVID19,1,214
"Someone once said ""prevention is better than cure"" prevent yourself from being affected by this virus and stay safe.
#COVID_19
#coronavirus
#WeAreCPUT
#WeAreCPUTMedia",1,215
"As #Covid_19 is a bioweapon and we now know it infects big cats like tigers, people who test positive for #coronavirus will need to have their pets tested, possible euthanized.

#Covid_19australia",1,216
"China knew about the coronavirus about one year before they got caught / told about it...
I live in Frederick Maryland and in Wuhan China they have a bio weapon place like our Fort Detrick (supposed last one) in Fred Md.
Both made very contagious viruses like coronavirus",1,217
"#Taiwan’s ability to contain the #COVID19 outbreak is a tribute to our unity &amp; resilience. It also speaks to the collaboration between our government, people, &amp; the many private businesses that have ramped up production to protect public health &amp; make the impossible possible: https://t.co/nzAzrDyoZf",0,218
aaron ramsey scores amp serie a dies we cant beat this guy ffs,1,219
if you didnt blame obama for approx 12000 american swine flu deaths and i didnt but want to turn around and somehow pin approx 22 corona virus on trumppence then you are the freaking problem with political discourse in this country full stop,0,220
"It's good news that those who tested #COVID19 positive are tested negative after 'treatment'.
Please let the right people know what was this 'treatment'. 
Does social distancing without any medication gets people cured?",0,221
"Coronavirus link to China biowarfare program possible, analyst says - Washington Times https://t.co/hc46I3fjH3",1,222
this shit probably cure coronavirus https://t.co/8yjwg6iaCH,1,223
"RT @Party_Harley: If you played in the bounce area of classic skating, you’re immune to corona virus",1,224
RT @kateg0424: If you swam in Krueger pool you’re immune to corona virus,1,225
"@jenniferjsmall It's in his genetics.
 
 Certain people are genetically predisposed to be immune from certain viral infections.
 
 I.e., Black Plague would take out 90% of a town, but 10% were uneffected.
 
 Many people from Africa are immune to Malaria b/c of millennia of natural selection.
 
 #COVID19",1,226
"China: *is developing bio-weapon*
Also China: *releases it accidentally*",1,227
"@desimojito Reading this thread saddened me. Its like all our sacrifices and efforts our being nullified by a certain mentality, widespread in a certain community. Along with the cure of Corona we must find a cure to curtail this mentality by whichever means necessary. No if &amp; buts abt this!",0,228
"@PrimalPolitical @Fukspfl How do you measure would have died""  ?",1,229
the toiletpaperpanic is real coronavirusoutbreak,1,230
"It is coming... #China approves two #coronavirus vaccines for human trials
https://t.co/2qixgpvHQV #news #ChinaVirus
#CoronavirusPandemic https://t.co/SqIvrlqGak",1,231
You can cure coronavirus with willowbrook water,1,232
"Clarification from dem operatives @HillaryClinton pneumonia: Expect emergency DNC meeting to CONSIDER replacement. #HillarysHealth — David Shuster (@DavidShuster) September 11, 2016",1,233
"#nicotine use prevents #COVID19 infection and lessens the severity of symptoms via 2 synergistic mechanisms: 1) modulates ACE/ACE2 expression, reducing risk of viral entry &amp; 2) dampens immune response, reducing risk of overreaction

https://t.co/FIpuMrOyvO",1,234
If you’ve ever used the long drops at Reading Festival...you’re immune from the Coronavirus,1,235
"@pburavalli @WeaselArmy 2015 - Article Attached Below -
#CoronaVirus was Weaponized in N.Carolina Lab;
via Gain of Function = Bio-Weapon.

China Purchased the Technology from the lab and
brought it to [HIV-SARS] Chinese Lab in Whuan.
https://t.co/OXmHWYxoOT",1,236
"Yo Can This Social Distancing, Quarantine &amp; Isolation Be Over Yet? Can Yall Cure Coronavirus? """,1,237
"What's next on @POTUS' list of DEADLY cures for C-19? 1st it was Hydroxychloroquine, a very DEADLY drug &amp; one he has a $$$ interest in. Now the FAKE DOCTOR is telling us to inject DISINFECTANTS/BLEACH to cure C-19! 
#STOPTRUMPNOW

https://t.co/bcNw7GJQgU

https://t.co/MrTloT3dxT",1,238
RT @bjplao: You can cure Corona but you can not cure Morona.... https://t.co/DXXOyx7e2T,1,239
"#SocialDistancing
Prevents the spread of a contagious disease by maintaining a physical distance between people.
Brings down the rate of transmission of a disease and can stop an outbreak.
https://t.co/nD3taRBYGv

#CoronaVirus #Covid_19 #COVID2019 #COVID19 #FlattenTheCurve https://t.co/Ly0VzVBIpX",1,240
"between pushing an unproven drug and suggesting people inject Lysol, these Trump #COVID19 have gone from concerning to dangerous. It's time to stop broadcasting them.",1,241
@bothbeenafraid his vibrato could cure Covid-19,1,242
"Study shows that @Windex can cure any ailment from psoriasis to poison ivy, including #coronavirus 🇬🇷 https://t.co/ISkqGNl0Uz",1,243
@SurvivingMyWay Dogs butt sniff and seem to be immune from #CoronavirusPandemic,1,244
Lysol and Dettol manufacturer tells customers not to inject #disinfectant(s) as possible treatment for #Covid_19 https://t.co/bjrGGZRX61,1,245
"This seems like more than just ""anecdotal"" evidence that hydroxychloroquine is not working. No? Still not seeing the miracle cure from chloroquine or hydroxychloroquine. #covid19 #coronavirus https://t.co/ripkGihOq9",1,246
"When a buffoon can't lie his way out of abject incompetence in handling #coronavirus pandemic, he sells injecting and or drinking #Clorox &amp; #lysol as a cure! Anyone who voted for this 'man' should have a lifetime ban on voting.",1,247
dear pence what are you hiding from the american people why wont you let the people see and hear what experts are saying about the coronaoutbreak,0,248
heard a rumour that all true matreps are immune to the Wuhan virus,0,249
in the 5 months since the beginning of the corona virus outbreak 3800 people worldwide have died in that same period the flu has killed over 310000 wake up people the coronavirus scare is a maufactured crisis ask yourself who benefits from this crisis feel me,1,250
"Please watch, but make sure you are 6 feet away from your screen. #COVID19 hath been cured. #CoronavirusOutbreak https://t.co/yxJ1nLR5rL",1,251
